STATION_ID,CITY,COUNTRY,COUNTRY_ISO,CODEN,LATITUDE,LONGITUDE,ELEVATION,Year,Season,AVG_PRCP,AVG_TAVG,AVG_TMAX,AVG_TMIN
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1993,Spring,0.09,19.59,26.17,13.29
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1993,Summer,0.09,26.35,33.36,16.94
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1993,Winter,0.8,12.81,20.93,10.74
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1994,Fall,0.45,18.07,25.06,12.27
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1994,Spring,0.06,20.33,27.7,13.59
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1994,Summer,0.2,28.56,35.41,18.48
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1994,Winter,1.46,12.86,20.58,9.69
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1995,Fall,0.8,19.34,26.06,13.35
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1995,Spring,1.51,21.05,27.58,14.38
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1995,Summer,0.13,26.77,32.5,17.9
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1995,Winter,0.95,14.04,22.3,9.7
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1996,Fall,1.01,18.44,25.55,12.7
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1996,Spring,0.25,20.54,27.72,14.17
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1996,Summer,0.22,26.24,33.06,17.46
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1996,Winter,2.57,12.65,19.42,10.39
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1997,Fall,1.2,18.32,24.96,13.39
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1997,Spring,1.69,19.79,25.79,14.19
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1997,Summer,0.34,25.53,32.56,17.6
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1997,Winter,0.49,15.3,22.61,10.84
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1998,Fall,0.11,18.47,26.02,12.29
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1998,Spring,0.1,20.33,26.88,14.28
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1998,Summer,0.01,28.01,34.56,18.19
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1998,Winter,2.32,14.86,22.74,11.41
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1999,Fall,1.29,17.28,24.41,12.81
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1999,Spring,0.0,21.31,28.78,14.15
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1999,Summer,0.0,26.9,33.19,17.9
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,1999,Winter,0.0,12.01,19.72,10.2
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2000,Fall,0.04,17.7,25.05,12.88
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2000,Spring,0.16,20.27,27.14,13.69
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2000,Summer,0.01,28.16,34.55,17.77
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2000,Winter,0.71,15.2,22.93,11.59
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2001,Fall,0.11,19.07,25.28,13.76
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2001,Spring,0.03,22.18,29.25,14.74
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2001,Summer,0.01,26.91,33.67,16.69
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2001,Winter,0.19,15.07,22.87,11.3
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2002,Fall,0.91,19.32,26.32,13.62
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2002,Spring,0.57,20.42,26.66,14.03
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2002,Summer,0.09,26.08,32.96,16.15
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2002,Winter,0.3,15.0,22.32,11.69
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2003,Fall,1.07,17.75,23.76,12.87
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2003,Spring,0.34,21.5,27.94,14.94
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2003,Summer,0.1,28.67,35.82,17.8
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2003,Winter,0.25,13.68,21.71,11.25
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2004,Fall,0.8,18.51,24.86,13.23
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2004,Spring,0.45,19.65,26.13,13.72
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2004,Summer,0.04,28.53,34.84,18.22
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2004,Winter,0.23,13.43,21.92,11.26
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2005,Fall,0.47,18.31,24.72,13.02
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2005,Spring,0.03,22.75,29.16,14.47
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2005,Summer,0.04,28.05,33.14,17.17
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2005,Winter,0.49,12.72,21.0,11.04
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2006,Fall,0.43,18.8,26.05,13.27
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2006,Spring,0.54,21.95,28.29,14.89
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2006,Summer,2.08,28.08,33.03,16.74
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2006,Winter,1.0,11.74,19.65,11.19
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2007,Fall,0.67,18.68,25.72,13.27
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2007,Spring,0.38,19.72,25.68,13.06
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2007,Summer,0.0,27.13,31.37,17.09
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2007,Winter,0.42,14.35,23.67,11.54
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2008,Fall,1.33,15.9,23.03,11.81
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2008,Spring,0.22,20.9,27.39,13.86
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2008,Summer,0.08,28.24,32.55,16.67
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2008,Winter,0.66,15.08,23.58,11.51
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2009,Fall,0.23,19.94,27.04,13.26
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2009,Spring,0.74,20.68,27.77,13.3
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2009,Summer,0.78,28.14,34.72,18.13
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2009,Winter,1.78,13.52,21.61,9.98
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2010,Fall,0.41,19.33,25.55,13.36
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2010,Spring,0.01,21.22,27.28,13.69
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2010,Summer,0.34,28.88,32.27,18.68
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2010,Winter,2.13,14.45,22.35,10.82
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2011,Fall,0.68,18.89,26.28,12.69
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2011,Spring,1.24,22.22,28.19,14.71
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2011,Summer,0.04,28.34,33.67,18.19
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2011,Winter,0.48,13.5,22.6,9.2
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2012,Fall,1.19,18.6,25.72,13.08
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2012,Spring,0.64,21.52,27.75,14.11
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2012,Summer,0.01,30.82,38.43,19.82
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2012,Winter,0.12,13.11,22.45,9.21
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2013,Fall,0.26,18.97,25.5,13.28
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2013,Spring,0.29,20.92,28.03,13.25
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2013,Summer,0.84,28.81,33.62,18.2
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2013,Winter,0.46,14.01,22.64,9.82
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2014,Fall,1.82,19.14,25.39,13.2
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2014,Spring,0.3,22.25,28.01,14.2
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2014,Summer,0.12,26.97,32.39,17.28
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2014,Winter,0.47,13.95,21.75,10.06
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2015,Fall,0.87,19.37,25.79,13.14
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2015,Spring,0.58,21.82,28.57,14.16
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2015,Summer,0.53,28.07,32.89,17.46
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2015,Winter,0.29,12.97,21.9,9.55
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2016,Fall,0.65,18.93,25.41,13.64
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2016,Spring,0.67,20.84,27.43,13.86
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2016,Summer,0.17,29.24,35.14,18.81
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2016,Winter,0.35,14.49,22.71,10.61
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2017,Fall,0.38,20.03,27.68,13.36
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2017,Spring,0.35,22.91,28.76,15.04
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2017,Summer,0.02,29.18,35.05,17.43
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2017,Winter,0.46,13.61,22.23,9.65
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2018,Fall,0.96,18.71,25.96,12.83
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2018,Spring,0.95,18.32,25.42,12.57
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2018,Summer,0.47,27.15,33.7,17.52
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2018,Winter,1.2,12.71,20.6,10.16
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2019,Fall,0.51,19.22,26.56,13.44
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2019,Spring,0.76,22.02,29.39,13.77
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2019,Summer,0.0,27.23,34.1,17.22
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2019,Winter,0.18,14.68,23.64,9.82
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2020,Fall,0.39,19.6,26.46,12.97
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2020,Spring,0.77,21.02,28.2,13.82
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2020,Summer,0.03,29.55,37.39,15.09
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2020,Winter,0.23,15.14,23.48,11.62
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2021,Fall,0.07,18.71,26.47,12.88
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2021,Spring,0.07,21.84,30.13,14.12
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2021,Summer,0.01,28.5,37.31,17.84
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2021,Winter,1.07,14.22,21.69,11.86
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2022,Spring,0.61,19.11,26.23,13.32
MOM00060230,MENARA,Morocco,MAR,504,31.607,-8.036,467.9,2022,Winter,0.35,15.48,23.24,11.43
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1960,Spring,0.0,17.83,23.24,13.39
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1960,Summer,0.0,24.85,28.79,17.94
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1960,Winter,0.0,13.76,20.3,10.45
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1961,Fall,0.0,15.83,21.87,10.73
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1961,Spring,0.0,18.56,24.3,13.31
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1961,Winter,0.0,14.7,18.9,11.1
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1962,Spring,0.0,19.1,23.05,15.0
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1962,Summer,0.0,25.52,31.0,21.0
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1962,Winter,0.0,14.17,20.97,10.27
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1964,Fall,0.0,14.27,19.42,10.37
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1964,Winter,0.0,9.8,14.34,6.64
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1965,Fall,0.0,17.02,21.26,13.5
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1965,Spring,0.0,19.97,24.58,15.24
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1965,Summer,0.0,24.04,28.55,18.92
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1965,Winter,0.0,12.94,17.32,9.84
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1966,Fall,0.0,16.92,21.95,12.51
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1966,Spring,0.0,18.58,23.67,13.54
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1966,Summer,0.0,24.42,27.7,17.23
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1966,Winter,0.0,14.16,19.37,11.02
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1967,Fall,0.0,16.93,21.8,13.33
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1967,Spring,0.0,18.26,22.24,13.62
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1967,Summer,0.0,25.17,29.34,19.06
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1967,Winter,0.0,13.66,18.84,11.43
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1973,Fall,0.0,18.12,22.24,13.8
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1973,Spring,0.0,17.44,21.83,11.99
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1973,Summer,1.42,24.24,25.66,17.64
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1973,Winter,0.0,13.92,18.86,10.4
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1974,Fall,0.2,20.63,24.24,14.39
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1974,Spring,0.43,15.93,19.87,11.06
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1974,Summer,0.0,25.3,27.12,18.65
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1974,Winter,0.0,13.2,21.46,8.2
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1975,Fall,0.0,16.79,21.81,13.04
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1975,Spring,0.0,16.04,19.74,11.11
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1975,Summer,0.0,24.89,27.98,18.35
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1975,Winter,0.0,13.85,17.0,10.4
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1976,Fall,1.63,18.33,22.48,13.45
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1976,Spring,0.0,17.92,21.51,12.67
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1976,Summer,0.0,25.27,28.17,19.59
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1976,Winter,0.65,13.51,20.66,9.26
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1977,Fall,1.56,17.28,21.67,13.58
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1977,Spring,0.05,19.35,23.32,13.5
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1977,Summer,0.0,24.07,26.13,16.97
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1977,Winter,5.82,14.36,20.78,11.62
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1978,Fall,1.45,18.31,22.69,13.59
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1978,Spring,1.68,17.76,22.05,13.48
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1978,Summer,0.0,24.12,27.33,17.89
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1978,Winter,1.61,15.0,20.67,11.94
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1979,Fall,0.0,19.73,25.06,12.31
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1979,Spring,0.85,18.12,22.74,12.25
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1979,Summer,0.0,24.67,27.21,16.96
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1979,Winter,2.17,13.2,21.22,12.5
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1980,Fall,1.18,17.2,23.4,13.91
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1980,Spring,0.51,18.68,24.37,13.8
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1980,Summer,0.0,24.23,26.65,16.31
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1980,Winter,0.42,13.79,23.19,11.06
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1981,Fall,0.75,18.38,22.56,14.11
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1981,Spring,0.17,17.79,23.35,13.71
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1981,Summer,0.0,23.44,26.57,15.98
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1981,Winter,1.83,13.33,20.95,11.35
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1982,Fall,0.81,16.03,21.62,12.34
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1982,Spring,0.84,17.96,21.83,13.71
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1982,Summer,0.1,23.82,27.52,17.85
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1982,Winter,1.22,14.22,19.91,11.3
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1983,Fall,2.45,18.47,22.6,14.08
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1983,Spring,0.81,17.83,22.26,13.39
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1983,Summer,0.01,24.25,28.68,17.92
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1983,Winter,0.93,13.16,18.07,10.59
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1984,Fall,1.22,17.81,22.29,14.04
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1984,Spring,2.22,16.81,20.68,13.95
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1984,Summer,0.05,23.45,27.46,18.29
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1984,Winter,1.16,12.87,17.5,10.42
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1985,Fall,1.08,19.21,23.99,14.51
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1985,Spring,0.74,17.92,22.39,13.1
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1985,Summer,0.03,24.21,27.99,18.38
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1985,Winter,3.75,13.45,18.18,10.64
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1986,Fall,3.41,17.56,22.12,13.36
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1986,Spring,1.47,17.38,22.11,13.58
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1986,Summer,0.07,24.5,28.13,17.7
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1986,Winter,2.96,13.34,18.6,11.36
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1987,Fall,1.82,18.18,22.46,14.27
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1987,Spring,0.15,18.68,23.34,13.84
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1987,Summer,0.11,24.05,27.56,19.81
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1987,Winter,1.5,14.2,18.79,11.62
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1988,Fall,3.16,17.82,21.92,14.2
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1988,Spring,0.75,18.36,22.88,13.86
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1988,Summer,0.02,24.05,27.85,19.09
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1988,Winter,1.88,13.73,18.01,10.89
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1989,Fall,3.62,18.71,22.26,15.1
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1989,Spring,1.55,17.54,21.57,13.73
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1989,Summer,0.77,25.23,28.85,20.62
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1989,Winter,2.75,13.47,17.45,11.03
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1990,Fall,3.51,17.81,22.2,14.01
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1990,Spring,2.09,18.27,22.23,14.61
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1990,Summer,0.02,24.99,28.7,20.32
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1990,Winter,1.43,14.26,18.21,11.84
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1991,Fall,3.02,16.59,20.99,13.4
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1991,Spring,0.98,17.29,21.08,13.66
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1991,Summer,2.11,24.72,28.63,20.11
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1991,Winter,4.76,12.8,17.7,9.77
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1992,Fall,1.86,17.35,21.78,13.6
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1992,Spring,1.54,18.11,22.36,14.2
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1992,Summer,0.48,23.83,27.64,19.47
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1992,Winter,1.39,12.9,16.92,10.56
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1993,Fall,3.3,16.57,20.9,13.14
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1993,Spring,1.85,17.84,21.99,13.78
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1993,Summer,0.3,24.18,28.56,19.8
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1993,Winter,3.02,12.96,17.23,10.12
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1994,Fall,1.12,17.97,22.53,14.14
MOM00060318,SANIAT RMEL,Morocco,MAR,504,35.594,-5.32,3.0,1994,Spring,0.97,18.43,22.99,14.39
